title,nb_avis,notes_moyennes,note_max,note_min,ecart-type,nb_commentaires
Eaten by Zombies,3,5.666666666666667,8.0,4.0,1.699673171197595,3
Glory to Rome,150,7.8133333333333335,10.0,1.0,2.111513411960456,150
Summoner Wars : Hawk's Strike Reinforcement Pack,1,10.0,10.0,10.0,0.0,1
Alien Menace,60,7.666666666666667,10.0,2.0,1.86785676348292,60
Mare Balticum,7,7.428571428571429,10.0,6.0,1.3997084244475304,7
La ronda,2,8.5,9.0,8.0,0.5,2
Nathan lettres,1,8.0,8.0,8.0,0.0,1
Space Maze,6,6.666666666666667,8.0,5.0,1.1055415967851332,6
Flash Duel,1,8.0,8.0,8.0,0.0,1
Manga Party,9,6.0,8.0,3.0,1.699673171197595,9
Le théon casse tête chinois,1,8.0,8.0,8.0,0.0,1
Dojo,34,6.5588235294117645,10.0,0.0,2.225403816238464,34
Airlines Europe,48,8.4375,10.0,5.0,1.3678792892649556,48
Pingouins,150,7.673333333333333,10.0,4.0,1.5427104574597124,150
Chazz,5,5.8,10.0,0.0,4.1182520563948,5
Le Roi des Nains,150,6.526666666666666,10.0,0.0,2.3286524477092385,150
Le  Seigneur des Anneaux : Conflit Au Carrock,18,7.888888888888889,10.0,4.0,2.0245407953654,18
Egizia,81,8.358024691358025,10.0,4.0,1.5500588756266165,81
Et Toque !,78,7.5,10.0,2.0,2.0111866633586737,78
Trésors Volés,1,9.0,9.0,9.0,0.0,1
Kuriosït,2,8.0,8.0,8.0,0.0,2
Small World,150,8.086666666666666,10.0,4.0,1.8255105830667988,150
Les Aventuriers du Rail,150,7.7,10.0,0.0,2.005824851110717,150
Fortune and Glory : The cliffhanger game,9,8.222222222222221,10.0,4.0,2.14878662286819,9
Canaille,9,9.11111111111111,10.0,6.0,1.2862041003100249,9
Famiglia,89,7.561797752808989,10.0,1.0,2.0823229044020026,89
Souvlaki Wars,1,2.0,2.0,2.0,0.0,1
Can't Stop,150,7.1,10.0,2.0,1.8538248748645774,150
Jeu de l'entretien,1,2.0,2.0,2.0,0.0,1
Drum Roll,18,6.611111111111111,10.0,2.0,1.918879559907838,18
Black Stories - Morts de rire...,12,5.166666666666667,8.0,1.0,2.0749832663314556,12
Ascension Return of the Fallen,5,8.8,10.0,8.0,0.9797958971132713,5
Kaispeicher,4,9.0,10.0,8.0,1.0,4
Le Fantôme de Carcassonne,4,9.0,10.0,8.0,1.0,4
Arcanum,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
Katamino Pocket,28,6.035714285714286,10.0,2.0,2.4419275591388114,28
L'île aux Pierres Précieuses,4,9.0,10.0,8.0,1.0,4
Magic the Gathering - Ajani vs. Nicol Bolas,1,6.0,6.0,6.0,0.0,1
Conflict of Heroes : Extension Le Marais,1,8.0,8.0,8.0,0.0,1
Timeline,2,6.0,8.0,4.0,2.0,2
Warhammer - Invasion : L'Eclipse de l'Espoir,1,4.0,4.0,4.0,0.0,1
Les Murailles de Troie,12,8.333333333333334,10.0,5.0,1.3743685418725533,12
Taggle,54,6.666666666666667,10.0,1.0,1.9245008972987527,54
Le  Seigneur des Anneaux : À la poursuite de Gollum,17,8.058823529411764,10.0,6.0,0.9982683969692436,17
The Forgotten Planet,3,8.0,10.0,6.0,1.632993161855452,3
Bugs,1,6.0,6.0,6.0,0.0,1
Seven Dragons,3,6.666666666666667,8.0,5.0,1.247219128924647,3
Fairy Tale,112,7.535714285714286,10.0,4.0,1.7572735143060774,112
Chicken Shuffle,1,6.0,6.0,6.0,0.0,1
"Rattus - Extension ""Africanus""",7,7.571428571428571,10.0,2.0,2.381904571504724,7
2019: The Arctic,1,6.0,6.0,6.0,0.0,1
Lutin & Troll,31,8.806451612903226,10.0,4.0,1.7305482040002145,31
Thunderstone : Thornwood Siege,1,9.0,9.0,9.0,0.0,1
Lutin Pantoufle,1,5.0,5.0,5.0,0.0,1
Thunderstone : Le Siège de Thornwood,3,8.333333333333334,10.0,7.0,1.247219128924647,3
Dungeonquest,79,7.037974683544304,10.0,1.0,2.30268438822261,79
Blood Bowl: DeathZone 3ème édition,2,8.0,8.0,8.0,0.0,2
Asteroid Escape,6,4.833333333333333,8.0,2.0,2.1921577396609844,6
Space Infantry,1,7.0,7.0,7.0,0.0,1
Le jeu du chat,1,5.0,5.0,5.0,0.0,1
Lost Temple,16,4.8125,10.0,1.0,2.098176291449315,16
IQ Fit,8,8.0,10.0,6.0,1.3228756555322954,8
IQ Link,7,9.0,10.0,7.0,0.9258200997725514,7
Casse-toi Pov'con,85,5.4941176470588236,10.0,0.0,2.304080928990047,85
Panic Station,32,6.71875,10.0,1.0,2.874830158026731,32
Small World : Tunnels,18,8.333333333333334,10.0,3.0,2.0,18
Dakota,12,6.416666666666667,10.0,1.0,2.628635049264584,12
Small World Underground,150,7.826666666666667,10.0,1.0,1.8894326014853133,150
Res Publica Romana,110,8.409090909090908,10.0,0.0,2.3366466047247947,110
The Lord of the Rings : the card game,150,7.846666666666667,10.0,0.0,2.1625191071731344,150
Barik,2,6.0,6.0,6.0,0.0,2
IQ Twist,5,8.4,10.0,6.0,1.3564659966250536,5
Cranium jeu de cartes,2,6.0,6.0,6.0,0.0,2
Dominion : Abondance,34,8.588235294117647,10.0,5.0,1.5740103717952532,34
Thunderstone : Légion de Doomgate,13,8.0,10.0,4.0,1.9215378456610457,13
Copié Collé,14,7.071428571428571,10.0,4.0,1.5795245991068558,14
12 jeux et leur support,2,7.5,8.0,7.0,0.5,2
Shogun : Tenno's Court,4,4.75,6.0,4.0,0.82915619758885,4
Fusion,6,5.0,6.0,4.0,0.816496580927726,6
To Court the King,30,6.466666666666667,10.0,2.0,2.0773915267843845,30
Repello,1,10.0,10.0,10.0,0.0,1
Singapore,5,7.0,10.0,5.0,1.7888543819998317,5
Le bal des princesses,2,4.5,6.0,3.0,1.5,2
On Mighty Thews,1,10.0,10.0,10.0,0.0,1
Battleship Galaxies : The Saturn Offensive,7,6.285714285714286,8.0,4.0,1.6659862556700857,7
Dark minions,1,8.0,8.0,8.0,0.0,1
The Lord of the Rings : Nazgûl,1,8.0,8.0,8.0,0.0,1
Fame Us,123,6.691056910569106,10.0,2.0,2.2779611526585244,123
Monza - Le jeu de cartes,2,7.5,8.0,7.0,0.5,2
Breaking the Ice,2,10.0,10.0,10.0,0.0,2
Runewars: Banners of War,7,8.285714285714286,10.0,6.0,1.385051387833237,7
Coyote,133,7.030075187969925,10.0,2.0,2.0296295807236047,133
Tilt,3,8.666666666666666,10.0,6.0,1.8856180831641267,3
Oops!,2,7.0,8.0,6.0,1.0,2
Jungle Speed Électronique,1,8.0,8.0,8.0,0.0,1
Descent: Journeys in the Dark (Second Edition),95,8.073684210526316,10.0,1.0,2.1038416253338865,95
Eruption,10,8.3,10.0,7.0,0.7810249675906654,10
Tien Zi Que,3,8.0,10.0,6.0,1.632993161855452,3
Adventure Party: Cap sur les Caraïbes,2,4.5,5.0,4.0,0.5,2
Le  Seigneur des Anneaux : Retour à la Forêt Noire,9,8.777777777777779,10.0,5.0,1.8121673811444545,9
Les Pingouins Patineurs,9,7.888888888888889,10.0,6.0,1.6629588385661962,9
Witty Chronos,69,7.666666666666667,10.0,0.0,2.826718621343697,69
Wiraqocha,52,7.653846153846154,10.0,3.0,2.027546977399569,52
7 Wonders : Stevie Wonders,19,7.315789473684211,10.0,2.0,2.0787808061191053,19
Batailles de Westeros : Seigneurs Riverains,2,8.0,8.0,8.0,0.0,2
Jouons avec les Lutins,1,10.0,10.0,10.0,0.0,1
Upon a Salty Ocean,7,6.142857142857143,9.0,4.0,1.7261494247992246,7
Privacy No Limit,23,7.478260869565218,10.0,5.0,1.5285561592388648,23
Cubulus,22,7.0,10.0,4.0,1.5075567228888183,22
Eminent Domain,25,7.6,10.0,0.0,2.039607805437114,25
Mini Family,14,7.0,10.0,2.0,1.9639610121239315,14
Fuyons le loup !,1,6.0,6.0,6.0,0.0,1
Ninety Nine,1,8.0,8.0,8.0,0.0,1
Munchkin 4 : Ton destin est sellé !,22,6.363636363636363,10.0,2.0,2.247128562601504,22
La Havane,150,8.433333333333334,10.0,2.0,1.6749792701868154,150
Mille Bornes - Cars 2,4,3.5,6.0,1.0,1.8027756377319946,4
Rick le Géant,17,8.058823529411764,10.0,6.0,0.9982683969692436,17
Reconnaissance tactile,2,6.5,7.0,6.0,0.5,2
Save Doctor Lucky,2,8.0,10.0,6.0,2.0,2
Guilty Gods,6,5.666666666666667,8.0,4.0,1.699673171197595,6
Castle logix,4,7.75,10.0,6.0,1.479019945774904,4
L'arche de Noé,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
Les Chemins de Saint-Jacques,1,2.0,2.0,2.0,0.0,1
Batailles de Westeros : Gouverneurs du Nord,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
L'Aventurier,12,7.916666666666667,10.0,6.0,1.1149240133549712,12
Lilli Loto,1,6.0,6.0,6.0,0.0,1
Le Cercle des Fées,3,6.333333333333333,7.0,6.0,0.4714045207910317,3
Equilibr'île,2,7.0,8.0,6.0,1.0,2
Descent : Quest Compendium,3,7.666666666666667,8.0,7.0,0.4714045207910317,3
Régents,36,7.722222222222222,10.0,0.0,2.3286991016816323,36
"Robin, Prince des bandits",1,7.0,7.0,7.0,0.0,1
Mondo,36,7.083333333333333,10.0,2.0,1.949002593921083,36
Rêve de princesse,3,7.0,8.0,6.0,0.816496580927726,3
Jolie Fleurette,2,8.5,9.0,8.0,0.5,2
Das magische Labyrinth : extension,2,7.0,8.0,6.0,1.0,2
Trio de Lutins,1,7.0,7.0,7.0,0.0,1
Crazy Kick,127,8.393700787401574,10.0,2.0,1.8830260464407251,127
Madame Mouffette,4,7.75,10.0,6.0,1.479019945774904,4
Test of Fire Bull Run 1861,2,3.5,4.0,3.0,0.5,2
Conquistador,27,5.222222222222222,8.0,2.0,1.9688939051854832,27
Omen: A Reign of War,4,8.25,10.0,6.0,1.479019945774904,4
L'atelier des chefs,11,7.0,10.0,2.0,2.73030134866931,11
Kikiriko,1,6.0,6.0,6.0,0.0,1
The Awful Green Things from outer Space,2,8.0,8.0,8.0,0.0,2
Sumoku,12,7.416666666666667,10.0,4.0,2.2530843057659626,12
Le Trône de Fer - JCE : Reine des Dragons,1,7.0,7.0,7.0,0.0,1
Alamo,1,6.0,6.0,6.0,0.0,1
Tous au poulailler,5,9.2,10.0,8.0,0.7483314773547883,5
Geizen,1,6.0,6.0,6.0,0.0,1
Funkenschlag : Theme Park,2,8.5,9.0,8.0,0.5,2
Lettres de Whitechapel,95,8.48421052631579,10.0,4.0,1.6342592585326616,95
Tribal zone,1,5.0,5.0,5.0,0.0,1
Fortress Europa,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
Méchanlou,7,8.571428571428571,10.0,7.0,1.049781318335648,7
Rise and decline of the Third Reich,7,4.714285714285714,7.0,2.0,1.577908716741037,7
Aperitivo,6,8.0,10.0,7.0,1.4142135623730951,6
Opération Frostbite,1,6.0,6.0,6.0,0.0,1
Prophecy 2eme edition,1,10.0,10.0,10.0,0.0,1
Felinia,39,6.897435897435898,10.0,2.0,1.613959485318586,39
AT 43 Army Box : ONI,1,8.0,8.0,8.0,0.0,1
Artus et la Table Ronde,20,6.9,10.0,2.0,1.9209372712298547,20
Somme 1918,1,6.0,6.0,6.0,0.0,1
Le  Seigneur des Anneaux : Les Collines d'Emyn Muil,11,6.818181818181818,9.0,6.0,1.0285189544531599,11
Phantom Fury,1,8.0,8.0,8.0,0.0,1
Tannhauser : Revised Rules,1,10.0,10.0,10.0,0.0,1
Architecto,3,8.0,8.0,8.0,0.0,3
World of Warcraft JCC : Assault on Icecrown Citadel,1,8.0,8.0,8.0,0.0,1
Almeida et Bussaco 1810,1,10.0,10.0,10.0,0.0,1
Cookie Fu,1,8.0,8.0,8.0,0.0,1
Irondie,1,10.0,10.0,10.0,0.0,1
Pirate's Gold,4,7.5,8.0,6.0,0.8660254037844386,4
Opération Nordwind,1,10.0,10.0,10.0,0.0,1
Equilibrio,1,8.0,8.0,8.0,0.0,1
Smart Memo 5+,1,5.0,5.0,5.0,0.0,1
Warhammer - Invasion : Des signes dans les étoiles,1,6.0,6.0,6.0,0.0,1
Panthéon,41,7.829268292682927,10.0,4.0,1.695078083306737,41
Compañeros,3,6.666666666666667,8.0,6.0,0.9428090415820634,3
Ascending Empires,19,9.210526315789474,10.0,5.0,1.471803310958901,19
Carcassonne - The Castle,1,10.0,10.0,10.0,0.0,1
L'Appel de Cthulhu JCE : L'Initiation des Elus,1,5.0,5.0,5.0,0.0,1
Uluru,35,7.371428571428571,10.0,2.0,1.9285185177927089,35
Magic l'assemblée : La Nouvelle Phyrexia,1,8.0,8.0,8.0,0.0,1
Tawôl,2,10.0,10.0,10.0,0.0,2
Quelle heure est-il ?,1,8.0,8.0,8.0,0.0,1
Kabaleo,33,6.242424242424242,10.0,2.0,2.1324378285768706,33
Resident Evil Alliance,5,6.4,8.0,4.0,1.4966629547095764,5
Fortunes de Mer,73,7.424657534246576,10.0,0.0,2.3344813053243727,73
Foutrak,19,6.684210526315789,10.0,2.0,2.6368368526053367,19
1812 - L'Invasion du Canada,41,8.292682926829269,10.0,1.0,2.0629590686624875,41
Avanti,4,5.75,8.0,2.0,2.277608394786075,4
Goof Pong,1,7.0,7.0,7.0,0.0,1
Kugel Blitz,2,9.0,10.0,8.0,1.0,2
Trafffic,3,8.333333333333334,9.0,8.0,0.4714045207910317,3
Evo,150,7.593333333333334,10.0,1.0,1.7439291524855287,150
Magic the Gathering - Chevaliers vs. Dragons,3,8.0,8.0,8.0,0.0,3
Degano's History,1,10.0,10.0,10.0,0.0,1
A Few Acres of Snow,150,8.966666666666667,10.0,2.0,1.7679240808234844,150
Loto 4 Saisons,2,9.5,10.0,9.0,0.5,2
Tazmania,1,8.0,8.0,8.0,0.0,1
Munchkin 3 : Clerc et (pas) net,51,5.96078431372549,10.0,2.0,2.186955842133128,51
Visiophone arabe,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
Jarjais,24,7.458333333333333,10.0,2.0,2.5654623798103575,24
Talisman : La Source Sacrée,8,8.0,10.0,6.0,1.0,8
Dweebies,50,6.8,10.0,2.0,1.979898987322333,50
Ninja : Legend Of The Scorpion Clan,4,6.0,8.0,2.0,2.345207879911715,4
L'as des coffres-forts,2,6.0,7.0,5.0,1.0,2
Jump Gate,1,10.0,10.0,10.0,0.0,1
Take it or Leave it,4,5.5,8.0,2.0,2.598076211353316,4
Rory's Story Cubes - Actions,4,8.75,10.0,7.0,1.299038105676658,4
Nightfall : Martial Law,3,9.0,10.0,8.0,0.816496580927726,3
Cherokee,13,6.0,10.0,4.0,1.7974340685458343,13
Infidel,2,8.0,8.0,8.0,0.0,2
Age of Industry : Expansion 1,2,9.0,10.0,8.0,1.0,2
Bahuts Malins,8,9.125,10.0,8.0,0.9270248108869579,8
Les Métiers et leurs Protecteurs,1,4.0,4.0,4.0,0.0,1
D&D - Conquest of Nerath,9,7.777777777777778,10.0,6.0,1.7497795275581802,9
Olympos,150,7.926666666666667,10.0,2.0,1.915190736077104,150
Flex Puzzler,3,4.0,4.0,4.0,0.0,3
Greenrock Village - Meurtre à l'hôtel,3,9.0,10.0,8.0,0.816496580927726,3
Alhambra - New York,2,6.0,6.0,6.0,0.0,2
Pastiche,13,8.307692307692308,10.0,6.0,1.2639751327042295,13
Combat Commander Battle Pack #4: New Guinea,1,9.0,9.0,9.0,0.0,1
Troyes : cartes bonus,11,9.0,10.0,6.0,1.2792042981336627,11
Paris Connection,6,6.666666666666667,10.0,4.0,2.211083193570267,6
Warhammer - Invasion : Légendes,1,8.0,8.0,8.0,0.0,1
PictuRally,13,8.076923076923077,10.0,4.0,2.0925339244208376,13
Play Bac,1,6.0,6.0,6.0,0.0,1
Thunderstone : La colère des Éléments,20,8.15,10.0,4.0,1.49248115565993,20
7 Wonders : Manneken Pis,22,7.0,10.0,4.0,1.8829377433825436,22
Witty Zibi,23,6.956521739130435,10.0,2.0,2.6453940426393485,23
Oz,35,6.685714285714286,10.0,2.0,2.1350333362593603,35
Railways of Europe,4,9.0,10.0,8.0,1.0,4
Kingsburg,150,7.506666666666667,10.0,2.0,1.8574055980198714,150
Boggle,123,6.024390243902439,10.0,2.0,2.050038328549665,123
NightFall,46,7.608695652173913,10.0,2.0,1.8936766730767456,46
Bang!,150,6.8533333333333335,10.0,2.0,1.9472601834942906,150
BattleLore : Code de la Chevalerie,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
Frog rush,1,7.0,7.0,7.0,0.0,1
Mégawatts : Russie & Japon,3,8.666666666666666,10.0,8.0,0.9428090415820634,3
Tannhäuser : Asteros,1,6.0,6.0,6.0,0.0,1
Tannhauser : Union troop pack,1,7.0,7.0,7.0,0.0,1
Moulin Hanté,5,7.2,10.0,4.0,2.039607805437114,5
Les Musiciens de la Ville de Brême,3,7.333333333333333,10.0,2.0,3.7712361663282534,3
Empire in arms,4,9.0,10.0,8.0,1.0,4
Turlututu Chapeaux Pointus,11,7.636363636363637,10.0,6.0,1.4316377952748747,11
Funfair,7,9.142857142857142,10.0,8.0,0.8329931278350429,7
AT-43,3,8.333333333333334,10.0,6.0,1.699673171197595,3
Utopia,78,6.615384615384615,10.0,2.0,2.1075612910804633,78
Chocafrix,1,8.0,8.0,8.0,0.0,1
Eurêka,2,6.5,8.0,5.0,1.5,2
IJN,1,8.0,8.0,8.0,0.0,1
Off The Dead : Mini-Extension,15,9.133333333333333,10.0,6.0,1.2578641509408803,15
Crêpes Party,1,4.0,4.0,4.0,0.0,1
Grand Prix Expert,12,8.0,10.0,2.0,2.449489742783178,12
Warhammer - Invasion : La Comète à Deux Queues,1,6.0,6.0,6.0,0.0,1
Dirty Secrets,1,10.0,10.0,10.0,0.0,1
Cast Coil,2,7.0,8.0,6.0,1.0,2
Horoscope,1,2.0,2.0,2.0,0.0,1
Warhammer - Invasion : La Lune du Chaos,1,8.0,8.0,8.0,0.0,1
Gargon,42,6.833333333333333,10.0,4.0,1.5417471021487692,42
Trivial Pursuit - Edition Famille,34,5.705882352941177,10.0,0.0,2.256095165972366,34
Voodoo,11,7.636363636363637,10.0,5.0,1.7200807207658637,11
Trivial Pursuit - Edition Junior,15,5.933333333333334,10.0,1.0,2.462158041682585,15
Vampires-Versus-Lycans,2,7.0,8.0,6.0,1.0,2
Off The Dead,150,7.6,10.0,2.0,2.029778313018444,150
Le Donjon de Naheulbeuk : cartes bonus,2,6.5,7.0,6.0,0.5,2
Rock 'n Broc,5,5.6,8.0,1.0,2.4166091947189146,5
Cathedral,67,7.895522388059701,10.0,2.0,1.9404133146286968,67
Fresco The scrolls,3,2.6666666666666665,6.0,0.0,2.494438257849294,3
Valdora Erweiterung,1,8.0,8.0,8.0,0.0,1
Halli Galli Extreme,13,6.3076923076923075,9.0,4.0,1.5876744185038687,13
Big Boggle,1,10.0,10.0,10.0,0.0,1
Jishaku,1,6.0,6.0,6.0,0.0,1
Killer Bunnies : et la quête de la Carotte Magique,17,7.0588235294117645,10.0,2.0,2.287320246496892,17
Halli Galli,65,7.046153846153846,10.0,4.0,1.5633373495951066,65
Rummikub Lettres,11,5.818181818181818,10.0,2.0,2.4796693994519736,11
Horreur à Arkham : Le Rôdeur devant le Seuil,8,8.25,10.0,6.0,1.1989578808281798,8
Kart sur Glace,36,7.5,10.0,2.0,2.266911751455907,36
Kernouille,6,7.833333333333333,9.0,6.0,1.0671873729054748,6
Bugs & Co,33,6.151515151515151,10.0,0.0,1.8277525878788148,33
Super Rhino,37,8.675675675675675,10.0,5.0,1.231436297285894,37
Zombie State: diplomacy of the dead,1,8.0,8.0,8.0,0.0,1
Meurtre Mystérieux au Manoir,4,6.5,8.0,6.0,0.8660254037844386,4
Crayon coopératif,3,8.333333333333334,9.0,8.0,0.4714045207910317,3
Gold !,2,7.0,10.0,4.0,3.0,2
Joyeux Anniversaire Robot,1,8.0,8.0,8.0,0.0,1
Rummikub,108,6.685185185185185,10.0,2.0,1.714038701257982,108
Cité,41,7.024390243902439,10.0,0.0,2.3837642386089004,41
L'Appel de Cthulhu JCE : L’Appel du Crépuscule,1,5.0,5.0,5.0,0.0,1
La Boîte à Énigmes Édition de luxe,4,4.75,6.0,4.0,0.82915619758885,4
Les 7 Sceaux,89,8.280898876404494,10.0,4.0,1.315326797902193,89
Star Trek : Fleet Captains,2,10.0,10.0,10.0,0.0,2
Resident Evil,7,8.142857142857142,10.0,6.0,1.355261854357877,7
Navegador,104,8.538461538461538,10.0,2.0,1.6751755184909665,104
Back to the future the card game,3,8.0,10.0,6.0,1.632993161855452,3
Yago Pool,1,8.0,8.0,8.0,0.0,1
Verona,1,6.0,6.0,6.0,0.0,1
Age of Steam Expansion: Time Traveler,1,10.0,10.0,10.0,0.0,1
Monstres Cannibales,4,9.0,10.0,7.0,1.224744871391589,4
Martian Dice,29,7.103448275862069,10.0,3.0,1.561273299678865,29
Railways through Time,1,4.0,4.0,4.0,0.0,1
Mille et un trésors,7,7.571428571428571,10.0,2.0,2.498979383505129,7
Le Hobbit,19,6.7368421052631575,10.0,4.0,1.4811839241547673,19
Meta-Forms,1,8.0,8.0,8.0,0.0,1
Ninjato,39,8.051282051282051,10.0,4.0,1.6786551080341454,39
Munchkin 2 : Hachement Mieux,95,6.926315789473684,10.0,2.0,1.9694621508002896,95
Conquest of Planet Earth : The Space Alien Game,1,10.0,10.0,10.0,0.0,1
Remember Tomorrow,1,10.0,10.0,10.0,0.0,1
Blokus to go,150,7.82,10.0,4.0,1.7129701301151374,150
Pilotes de F1,3,5.666666666666667,8.0,4.0,1.699673171197595,3
Expedition Dino,5,7.4,9.0,6.0,1.2,5
Western,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
L'Ours Benny aide ses amis,2,7.5,8.0,7.0,0.5,2
Parsely Games,19,9.0,10.0,6.0,1.2565617248750864,19
Le Seigneur des Anneaux Jeu de figurines à collectionner,1,10.0,10.0,10.0,0.0,1
Timeline I : Inventions,150,7.453333333333333,10.0,2.0,1.655643547251509,150
Strasbourg,21,7.904761904761905,10.0,6.0,1.47695832564484,21
"Les Aventuriers du Rail - Extension ""Alvin & Dexter""",22,6.545454545454546,10.0,2.0,2.588914702890571,22
Thunderstone: Dragonspire,3,8.666666666666666,10.0,8.0,0.9428090415820634,3
Death Angel : Mission Pack 1,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
Locutio,1,10.0,10.0,10.0,0.0,1
Trollhalla,1,8.0,8.0,8.0,0.0,1
Mathable Domino,4,8.5,10.0,7.0,1.118033988749895,4
Death Angel : Space Marine Pack 1,2,7.0,8.0,6.0,1.0,2
Carcassonne : Marchands et Bâtisseurs,138,8.217391304347826,10.0,4.0,1.3606218230763578,138
Trench,2,7.5,10.0,5.0,2.5,2
Square Up !,2,7.5,8.0,7.0,0.5,2
Fromage à Gogo,3,8.666666666666666,10.0,8.0,0.9428090415820634,3
Bears!,3,6.333333333333333,8.0,5.0,1.247219128924647,3
Le secret de Monte Cristo,46,6.6521739130434785,10.0,2.0,2.712430253996908,46
The World Cup Card Game 2010,2,10.0,10.0,10.0,0.0,2
Tannhauser : Field Ops,2,7.0,8.0,6.0,1.0,2
Magic l'Assemblée : Mirrodin Assiégé,2,7.0,8.0,6.0,1.0,2
Djam,74,6.162162162162162,10.0,1.0,2.2721999521063476,74
Battlestar Galactica : Exodus,12,8.416666666666666,10.0,4.0,1.7057907908715597,12
Pitch'n Dunk,34,9.029411764705882,10.0,0.0,2.1211164390709154,34
Just4Fun Colours,1,6.0,6.0,6.0,0.0,1
Pergamon,62,7.854838709677419,10.0,4.0,1.5010402220390304,62
L'Appel de Cthulhu JCE : Périlleuses Épreuves,1,10.0,10.0,10.0,0.0,1
Jeu des Armures,1,6.0,6.0,6.0,0.0,1
Harry Potter Hogwarts,9,6.777777777777778,8.0,4.0,1.547598697464902,9
Warhammer - Invasion : Présages de Ruines,1,4.0,4.0,4.0,0.0,1
Puzzle Strike,5,8.6,10.0,6.0,1.4966629547095764,5
Catane Junior,34,8.352941176470589,10.0,2.0,1.7300519023356165,34
Diam's,8,6.875,8.0,4.0,1.3635890143294642,8
Der Pate,6,9.166666666666666,10.0,8.0,0.8975274678557508,6
Squad Seven 2 - Le spectre d'Imhotek,2,9.0,10.0,8.0,1.0,2
Batailles de Westeros : Gouverneurs de l'ouest,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
R-Öko,2,9.5,10.0,9.0,0.5,2
Le Bouffon du Roi,2,7.0,10.0,4.0,3.0,2
Cargo Noir,139,6.611510791366906,10.0,1.0,1.917397784569502,139
Spring fever,34,6.794117647058823,10.0,2.0,2.2066665272826698,34
Polochons - Bataille d'oreillers !,12,7.0,10.0,3.0,2.0,12
Hornet Leader : Carrier Air Operations,8,8.5,10.0,4.0,1.8708286933869707,8
Ghost Stories : White Moon : The Children Curved / Les Enfants Maudits,2,8.5,10.0,7.0,1.5,2
Wok Star,2,8.5,9.0,8.0,0.5,2
Les Aventures de Tintin,2,6.5,8.0,5.0,1.5,2
Offboard,5,6.4,8.0,6.0,0.7999999999999999,5
The BattleTech 25th Anniversary Introductory Box Set,2,10.0,10.0,10.0,0.0,2
Witty Pong,19,5.315789473684211,10.0,0.0,3.1797489404196244,19
Calculodingo,3,8.0,10.0,6.0,1.632993161855452,3
Spartacus Imperator,4,8.0,8.0,8.0,0.0,4
Rush Hour Jr.,2,8.0,8.0,8.0,0.0,2
Chronicards : L'Histoire à l'École Primaire,3,8.0,10.0,6.0,1.632993161855452,3
Les pieds dans le plat,1,10.0,10.0,10.0,0.0,1
Horse Fever,32,8.3125,10.0,0.0,2.542605700850999,32
Zombies!!! 6 : Six Pieds Sous Terre,7,6.428571428571429,10.0,1.0,2.610809554642438,7
Yomi,3,7.0,9.0,6.0,1.4142135623730951,3
Ninjago,1,5.0,5.0,5.0,0.0,1
The Really Nasty Horse Racing Game,1,6.0,6.0,6.0,0.0,1
Rory's Story Cubes,30,7.466666666666667,10.0,2.0,2.0933757957476775,30
Solo,17,6.411764705882353,10.0,2.0,2.1436314303868937,17
Athena,1,10.0,10.0,10.0,0.0,1
Mille Bornes JaG,2,4.0,6.0,2.0,2.0,2
La voix du grand Ma-ni-tu,14,7.071428571428571,10.0,4.0,1.9443796555451716,14
Cocotaki,34,7.617647058823529,10.0,4.0,1.9556059070446228,34
Le Seigneur des Anneaux,150,7.44,10.0,0.0,2.3536638106011094,150
"Un éléphant, ça casse énormément",5,6.4,8.0,5.0,1.019803902718557,5
Logik Ville,25,7.72,10.0,2.0,2.182109071517737,25
Prrrt,10,5.9,10.0,2.0,2.6999999999999997,10
Mammut Mambo,5,6.0,10.0,2.0,3.1622776601683795,5
Target Earth,4,6.75,9.0,4.0,1.920286436967152,4
Collectable Monsters!,1,4.0,4.0,4.0,0.0,1
Trollland,65,7.3538461538461535,10.0,2.0,2.2078933170351056,65
Expedition Sumatra,1,8.0,8.0,8.0,0.0,1
Dust Tactics : Opération Cyclone,1,8.0,8.0,8.0,0.0,1
The Tide at Sunrise,1,8.0,8.0,8.0,0.0,1
Space Empires: 4X,5,8.8,10.0,6.0,1.5999999999999999,5
Warhammer - Le jeu de Rôle,11,8.727272727272727,10.0,8.0,0.7496555682941201,11
Terrabilis,11,8.727272727272727,10.0,6.0,1.3545149477955762,11
Rubik's cube,16,6.8125,10.0,2.0,2.650913757556062,16
BattleLore : Dragons,7,8.142857142857142,10.0,6.0,1.355261854357877,7
BattleLore : Heroes,4,5.0,8.0,2.0,3.0,4
Pathfinder : Manuel des joueurs règles avancées,1,10.0,10.0,10.0,0.0,1
SAN GUO SHA,1,10.0,10.0,10.0,0.0,1
Trivial Pursuit Hold-Up,106,5.1415094339622645,10.0,2.0,2.3409346595109572,106
Quoridor,1,6.0,6.0,6.0,0.0,1
