author,nb_avis,notes_moyennes,ecart-type,nb_commentaires
Biart39,3,6.0,1.4142135623730951,3
D3spina,1,7.0,0.0,1
franck1982,1,9.0,0.0,1
Prestopepito,5,7.6,0.4898979485566356,5
Quokka,1,8.0,0.0,1
skratt,13,7.846153846153846,2.0697883149344167,13
Donuts,4,6.25,3.631459761583488,4
thaddeus,4,7.0,2.23606797749979,4
fripouilles,3,7.333333333333333,1.699673171197595,3
DezComEx,2,9.0,0.0,2
plutarque,6,8.5,2.0615528128088303,6
Texy1974,1,8.0,0.0,1
Nexx,13,8.76923076923077,0.890448992522325,13
wingman84,1,9.0,0.0,1
ThePimpedMeeple,1,7.0,0.0,1
clog31,3,9.666666666666666,0.4714045207910317,3
Potton,8,7.375,1.8666480653835096,8
alexis_veg,3,8.0,0.816496580927726,3
sgtpepere,53,6.886792452830188,2.00622030204073,53
LesJoueursTableRonde,2,8.5,0.5,2
PlateauMarmots,52,7.5,1.7264904374971877,52
shae se'anshae,2,8.0,1.0,2
LucienLachance,2,10.0,0.0,2
M-Le Loup,13,8.0,2.2188007849009166,13
legomat,1,10.0,0.0,1
diothyme,106,5.688679245283019,1.6157433451800978,106
darkMK,123,6.617886178861789,1.7508201339704466,123
Sabeth,2,8.0,1.0,2
Pseudo934,5,8.2,3.1240998703626617,5
Darkiane,14,7.357142857142857,2.893518442932728,14
rozduc,4,7.75,2.277608394786075,4
papouche,1,9.0,0.0,1
gecko7,7,7.142857142857143,0.9897433186107868,7
Chaplin75,3,8.0,0.816496580927726,3
Buldo,55,6.072727272727272,1.2628185712134792,55
ASA,8,8.125,0.927024810886958,8
charlotteB,7,5.714285714285714,2.050385727772475,7
Sebastien98,1,10.0,0.0,1
Bubu2015,160,7.91875,1.577069572815352,160
spooguebzh,9,7.222222222222222,1.3966450099973926,9
thierry17400,2,5.0,5.0,2
Benjb59,1,10.0,0.0,1
Arthas54,177,7.598870056497175,2.168755760358099,177
eins,8,9.0,0.5,8
andromak,23,7.130434782608695,2.9533230778681205,23
Matthieu07,1,9.0,0.0,1
Ajeistir,7,6.571428571428571,2.770102775666474,7
Sherlindrea,1,9.0,0.0,1
Laurhidil,2,8.0,1.0,2
Masmorra,5,6.6,2.727636339397171,5
Balrog63,4,8.75,0.82915619758885,4
Heva,1,8.0,0.0,1
Poualdepied,2,9.0,0.0,2
SuperFafa,1,3.0,0.0,1
nanettebes,1,10.0,0.0,1
Foogymiou,4,6.25,2.947456530637899,4
aleximaz,7,9.285714285714286,1.385051387833237,7
cartoune,9,8.88888888888889,1.0999438818457403,9
L'Allobroge,6,8.833333333333334,0.6871842709362768,6
PAMPATAMOUR,1,10.0,0.0,1
xatui,7,7.0,1.5118578920369088,7
Bunneh,1,6.0,0.0,1
°cécile°,1,9.0,0.0,1
Qoug,1,8.0,0.0,1
YumeTako,1,10.0,0.0,1
pirlouit,203,6.74384236453202,2.303007032961529,203
Christophe Lauras,2,8.0,0.0,2
CAMOUSHKA,1,10.0,0.0,1
Marti99,1,9.0,0.0,1
Chrom,30,9.4,0.9865765724632494,30
Oops,21,7.333333333333333,1.8601928556785343,21
BURT,5,9.0,0.6324555320336759,5
purpletops,9,8.222222222222221,1.8121673811444543,9
abaleen,2,9.0,1.0,2
amarok38444,4,9.5,0.8660254037844386,4
Ankou,2,8.5,0.5,2
Kalyptane,1,9.0,0.0,1
kharge,1,9.0,0.0,1
VincentOika,1,10.0,0.0,1
dixdeder,35,7.057142857142857,1.472468425911443,35
Le Dé Calé,4,9.25,0.82915619758885,4
Catel,27,6.074074074074074,1.8038215795386547,27
zaria,9,8.777777777777779,0.9162456945817022,9
MegaHerodote,3,6.0,1.4142135623730951,3
Brimstone,7,7.857142857142857,0.6388765649999399,7
darkomens,2,8.5,0.5,2
ABI Games,2,10.0,0.0,2
Athelstan,1,2.0,0.0,1
menelisil,1,1.0,0.0,1
mickarmeliet,98,6.63265306122449,1.8647522957571177,98
stark59,10,9.3,2.1000000000000005,10
julien.faure9,1,1.0,0.0,1
Dialude,3,9.666666666666666,0.4714045207910317,3
minami69,7,9.0,0.7559289460184544,7
radjaking,2,8.0,1.0,2
Ouistiti31,1,10.0,0.0,1
shred,3,5.666666666666667,3.39934634239519,3
Khata Strophe,4,9.0,0.7071067811865476,4
Excalitux,2,5.5,3.5,2
rattila,2,10.0,0.0,2
JCLR,16,7.5625,2.1203994317109216,16
northwind,4,8.5,1.118033988749895,4
Femto,13,8.615384615384615,1.0029542161850231,13
Keoma82,7,7.857142857142857,0.832993127835043,7
Bast,7,7.285714285714286,1.577908716741037,7
aquafafa,1,10.0,0.0,1
benji917,13,7.3076923076923075,1.4876215081395163,13
Hurrican-Edition,3,10.0,0.0,3
Pit0780,33,7.606060606060606,2.058822757753094,33
tombrady69,137,8.05109489051095,0.8905109489051093,137
Gorax,2,9.5,0.5,2
lecasgb,3,6.333333333333333,0.9428090415820634,3
Pso76,201,6.348258706467662,2.663202249478656,201
TPatrick,79,7.924050632911392,1.3573256644820446,79
David Lyc,2,9.0,0.0,2
Lt_remus,11,8.636363636363637,1.2984415324623364,11
Billy_101,9,9.88888888888889,0.3142696805273545,9
Normandwizard,4,7.25,0.82915619758885,4
flosatch,2,9.0,1.0,2
Alea Holmes,1,10.0,0.0,1
Mister_PNP,6,6.666666666666667,2.0548046676563256,6
Mortier F.,4,7.5,1.6583123951777,4
Hell Gring Goth,9,5.111111111111111,2.5579698740491867,9
Gerwaldan,2,9.0,0.0,2
Victor,1,7.0,0.0,1
borderblade,1,2.0,0.0,1
riklho,7,10.0,0.0,7
Guile678,1,10.0,0.0,1
zassenhaus817,8,7.25,2.48746859276655,8
fulschtrum,5,7.0,3.521363372331802,5
dekdarion,2,9.5,0.5,2
zebuline,1,10.0,0.0,1
Nadrixx,1,6.0,0.0,1
madmajor,4,9.5,0.5,4
LeRoy14,1,1.0,0.0,1
canard_zarb,12,8.0,3.4641016151377544,12
Rimsk,29,7.724137931034483,1.8174736487040604,29
Roulio Lombric,1,5.0,0.0,1
Blackrad,18,7.277777777777778,3.158859772406556,18
Slaine.x,9,7.666666666666667,2.905932629027116,9
Oxyres,9,6.0,2.748737083745107,9
Demonsloki,2,9.5,0.5,2
Sir Derf,10,5.1,3.8327535793473606,10
TheShifted,1,9.0,0.0,1
glhz,14,8.357142857142858,1.1088696211614302,14
kumachan,3,10.0,0.0,3
Alde,2,9.5,0.5,2
Gauche-à-Droite,59,7.576271186440678,1.8245351377353063,59
the_farbarian,33,7.96969696969697,2.341779283195353,33
Volgore,15,9.933333333333334,0.2494438257849294,15
kiken,5,8.8,1.469693845669907,5
tof256,16,8.25,2.1360009363293826,16
fafaworld,2,4.5,0.5,2
Rammmstein,1,10.0,0.0,1
Grogur,1,9.0,0.0,1
Sélantyna,7,7.571428571428571,2.1946130708196026,7
Candydidi,1,2.0,0.0,1
Entelechie,1,8.0,0.0,1
richy777,199,6.402010050251256,2.407942464942189,199
bobdju,136,7.257352941176471,1.83510026785448,136
cyclopede,4,8.0,0.7071067811865476,4
Yana,1,10.0,0.0,1
sensei-m,12,7.166666666666667,2.4438130497691968,12
Camionneur de l'espace,5,8.2,2.638181191654584,5
samueln,3,8.0,0.0,3
Axolotl207,4,7.75,1.0897247358851685,4
jipouille,6,9.333333333333334,0.4714045207910317,6
Swanhild,5,8.6,1.019803902718557,5
Cochonou,1,9.0,0.0,1
Jijo56,3,10.0,0.0,3
Kahzerya,1,10.0,0.0,1
Latoiledesjeux,2,8.5,0.5,2
AdiiNe,1,8.0,0.0,1
Madelanor,1,8.0,0.0,1
Drytmit,5,6.4,0.4898979485566356,5
Smomo,4,8.25,0.82915619758885,4
thecybergreg,19,8.210526315789474,2.041128361017402,19
Florian Sirieix,4,7.25,1.479019945774904,4
DroleMox,5,8.8,0.3999999999999999,5
Selim,4,6.5,3.3541019662496847,4
Elerzed,1,9.0,0.0,1
Yggdrasil76,3,7.333333333333333,1.247219128924647,3
Lapingéant,2,9.5,0.5,2
PJB,5,9.4,0.4898979485566356,5
Gilou317,13,6.307692307692308,2.728330438610492,13
ChninkelAdri,4,8.0,1.7320508075688772,4
druidasse,13,7.6923076923076925,1.7269187938956652,13
Ploufy,14,7.0,1.7320508075688772,14
tcheo34,8,9.0,2.29128784747792,8
Youenn_,2,7.5,0.5,2
Fushi,4,7.75,0.82915619758885,4
MrVirtualAlpha,6,7.166666666666667,0.6871842709362768,6
Alundie,2,8.0,0.0,2
alloleo,124,7.217741935483871,1.928397646179285,124
romainsss,1,9.0,0.0,1
docminou,3,7.0,1.632993161855452,3
DoudouB',30,9.033333333333331,1.6428295373802142,30
guilut,3,9.0,0.816496580927726,3
Vivie81,3,5.333333333333333,1.699673171197595,3
Chulyen,6,7.666666666666667,2.0548046676563256,6
Fée Mumuz',1,8.0,0.0,1
vinche,1,10.0,0.0,1
Leia2405,1,10.0,0.0,1
beri,188,5.542553191489362,2.3662740871845998,188
Aerth,104,7.826923076923077,1.577743688920667,104
capitainebarbe,87,7.574712643678161,2.409903817931168,87
Mel Breizh,24,7.916666666666667,1.681186750152668,24
Oliv,24,7.916666666666667,2.0395397084200693,24
Chanur,19,9.578947368421051,0.7480352843974682,19
butzé,3,9.666666666666666,0.4714045207910317,3
SetteBello,24,8.0,2.581988897471611,24
Benedicte507,13,7.615384615384615,2.704368589422607,13
DuncanIdaho,18,9.0,1.914854215512676,18
Arhaa,14,8.428571428571429,1.3477115902938006,14
Radge,15,8.266666666666667,2.0805982045769644,15
Manelo59,21,8.904761904761905,0.7499055118106486,21
Axyo,16,7.875,1.4947825928876748,16
Neokeys,8,6.75,3.2691742076555053,8
soma,14,8.214285714285714,1.4232042032265195,14
Bobyl,2,6.0,3.0,2
rismo,5,7.4,2.154065922853801,5
Geoff,4,8.75,1.299038105676658,4
Tanguy Camus,10,7.8,1.8867962264113207,10
Aszree,1,10.0,0.0,1
Karkhass,2,10.0,0.0,2
beurge,3,10.0,0.0,3
Edra,8,9.125,0.5994789404140899,8
Radagastlebrun,1,9.0,0.0,1
Mahg,7,6.428571428571429,1.5907898179514348,7
Yharnam,1,8.0,0.0,1
Papa'yan,3,8.666666666666666,1.247219128924647,3
Maspalio,1,9.0,0.0,1
fourmi1,2,10.0,0.0,2
Zyrkiel,7,7.857142857142857,1.355261854357877,7
Nocta0tium,2,10.0,0.0,2
Nordstern,3,9.333333333333334,0.9428090415820634,3
Adi Santaba,4,9.0,0.7071067811865476,4
Superbalou,3,9.666666666666666,0.4714045207910317,3
Deriv,1,10.0,0.0,1
Dark Aang,1,10.0,0.0,1
Jeannot la Pinte,2,9.0,1.0,2
Milize,2,9.0,0.0,2
Bibidoudoux,2,8.5,0.5,2
tilalilalou,1,9.0,0.0,1
oudrych,7,7.428571428571429,1.9897697538834456,7
JeanClaude,5,7.2,1.939071942966532,5
dar dar,2,4.0,4.0,2
Lonni,76,8.105263157894736,2.0168953954062863,76
honnis rime,51,7.549019607843137,2.1721384194707807,51
silarkhar,25,6.64,1.9365949499056323,25
pyduc,7,8.0,1.6903085094570331,7
JanKenPon,1,3.0,0.0,1
Impÿre,6,6.333333333333333,1.9720265943665387,6
Gorthyn,195,7.164102564102564,1.680580970895786,195
Albes,82,7.195121951219512,1.928218085468524,82
Tontonlolo73,35,8.542857142857143,0.966373401445015,35
BASTIEN94,16,8.4375,1.1709371246996996,16
WebYves,8,8.5,1.118033988749895,8
Matt53,1,8.0,0.0,1
Maridona,10,8.0,1.0,10
elche1339,75,8.973333333333333,1.1772661362476862,75
Opéraly,33,8.06060606060606,1.277767796503516,33
MercutioFV,12,7.25,0.7216878364870323,12
lEnfantChauve,10,4.4,3.104834939252005,10
ddkhan,1,7.0,0.0,1
PierrÔt,4,8.25,0.4330127018922193,4
Brick,1,1.0,0.0,1
Shenji,2,3.0,1.0,2
Foulous,18,7.444444444444445,1.862561623804468,18
Daegalen,9,6.666666666666667,2.0,9
whateley,1,10.0,0.0,1
Bpa,1,10.0,0.0,1
neilmagic,1,10.0,0.0,1
verolo,2,9.0,0.0,2
Eyridïl,178,7.550561797752809,1.6353622830256391,178
fontaine72,16,9.75,0.6614378277661477,16
boubastyle,53,8.358490566037736,0.8263203185078561,53
Durtal,57,9.12280701754386,1.5567642492265978,57
ash13,14,7.428571428571429,1.5452362609131385,14
Foch,15,9.866666666666667,0.339934634239519,15
SebO-Bzh,6,8.666666666666666,0.74535599249993,6
Prof Nuton,18,8.055555555555555,1.2234841969747354,18
Amande0595,11,8.363636363636363,0.9791208740244552,11
x-men,17,8.411764705882353,1.3745084053585792,17
sergegrylls,12,7.25,2.277608394786075,12
Ripperjack-0,5,8.2,1.1661903789690602,5
Dakelsandr,19,7.842105263157895,2.3001866719381217,19
Soulside,6,7.333333333333333,1.699673171197595,6
Fromager,8,7.0,3.605551275463989,8
Deckard92,3,6.333333333333333,1.247219128924647,3
stef__92,4,8.5,2.0615528128088303,4
Le_Chapelier,5,6.0,2.3664319132398464,5
guimarie55,12,7.833333333333333,1.1426091000668408,12
Reupier,1,9.0,0.0,1
MugenSama,1,9.0,0.0,1
antoine_sd,1,9.0,0.0,1
sebaxroxique,2,10.0,0.0,2
cirdec0774,1,9.0,0.0,1
Ourspourpre,1,8.0,0.0,1
NaM2503,28,6.035714285714286,3.167718228553513,28
groumph69,5,8.6,0.7999999999999999,5
Alex C,3,9.333333333333334,0.9428090415820634,3
Ahmed_Auber,3,8.666666666666666,0.4714045207910317,3
DrLoukit,6,7.833333333333333,0.6871842709362768,6
Karmakrash,1,10.0,0.0,1
Lililice,181,6.679558011049724,2.4216043773595395,181
Zul,141,8.290780141843971,2.095381639242297,141
Siegfried,71,6.380281690140845,2.1187705522413296,71
TTOLEMAAK,1,9.0,0.0,1
Barberousse23,20,9.5,0.5916079783099616,20
frederic.moulis,1,10.0,0.0,1
benjamin.p,16,6.75,2.75,16
Léjutin,10,7.8,1.8867962264113207,10
Regal247,13,8.307692307692308,1.6817854699288803,13
sofidell22,2,10.0,0.0,2
Kekgame,6,9.666666666666666,0.4714045207910317,6
magicfou30,2,9.5,0.5,2
Laird Nohar,1,9.0,0.0,1
rafke2,4,7.0,4.06201920231798,4
Pascaline_Rat,1,9.0,0.0,1
GB777,95,6.778947368421052,1.2829156543503877,95
Atalia-jeux,5,9.2,0.7483314773547882,5
Gius,1,10.0,0.0,1
PopGame,4,8.5,1.5,4
Samy974,326,8.012269938650308,1.9057154271024568,326
wesley,87,8.298850574712644,1.826465354261001,87
oliviers13,52,5.75,3.3904560619026327,52
Squell,20,7.95,2.355313142662776,20
Ushka19,10,9.0,0.4472135954999579,10
ArseeNiiiK,1,8.0,0.0,1
Arsenouille,2,8.5,0.5,2
Matt37,11,7.909090909090909,1.3787046261911908,11
toutoune91,5,7.4,1.8547236990991407,5
lsolas,4,6.5,2.692582403567252,4
Nanouille56,18,6.888888888888889,3.107140323135458,18
shadowoman,1,8.0,0.0,1
Diablange,26,6.6923076923076925,2.4615384615384617,26
Slaq,2,9.5,0.5,2
pièce,5,8.4,3.2,5
Orion_Nebulae,2,5.5,2.5,2
coqkev,1,8.0,0.0,1
marie13300,26,6.769230769230769,2.4854606802159247,26
Pingounet,1,1.0,0.0,1
AzeRock,2,6.5,2.5,2
Picrabey,88,6.284090909090909,2.5890892731736392,88
jalpes,10,8.1,1.1357816691600546,10
grandlapin,78,7.884615384615385,1.8044160162676768,78
vava,6,8.0,1.914854215512676,6
Palooka,4,9.25,0.82915619758885,4
alicealice,5,9.4,0.4898979485566356,5
Galaxian,1,9.0,0.0,1
Bouliziss,8,8.0,2.692582403567252,8
Melu84,1,10.0,0.0,1
Tioneb88,2,8.5,0.5,2
pierrebai,1,8.0,0.0,1
Batman,54,8.148148148148149,1.1612159560437691,54
Artibus,176,7.994318181818182,2.0155564286177032,176
Alfa,136,6.25,2.024664097049768,136
LionelB,40,8.375,0.7310095758606723,40
SireFlo,54,5.87037037037037,2.177717938205346,54
Elniamor,19,6.421052631578948,2.255187924803005,19
mbeluet,4,9.5,0.5,4
SobreJack,3,8.666666666666666,0.4714045207910317,3
irishwizz,2,9.0,1.0,2
PFL,62,8.03225806451613,1.5342092839476278,62
Famax69,10,8.1,0.9433981132056604,10
Belius,2,9.5,0.5,2
pokéyé,62,7.225806451612903,1.9462068553546268,62
Black_n_1,7,8.142857142857142,0.989743318610787,7
Ced21,5,7.8,0.3999999999999999,5
pin88303,1,10.0,0.0,1
Sarek63,8,6.75,2.7726341266023544,8
magdales,12,7.166666666666667,1.5723301886761007,12
Madame Maud,2,9.5,0.5,2
Meinholf,10,8.5,1.284523257866513,10
Notilus,3,10.0,0.0,3
Ombre358,1,9.0,0.0,1
Mathaur,2,8.5,1.5,2
2joueurs,5,9.6,0.4898979485566356,5
Scarseb,2,9.0,1.0,2
criccrac,3,6.0,2.8284271247461903,3
RegularBaguette,1,7.0,0.0,1
KevMyr,3,10.0,0.0,3
joujoux,91,7.428571428571429,2.179539507482756,91
chumbs,167,7.88622754491018,2.1925818365342606,167
zerith,2,7.0,3.0,2
leoblandin,1,9.0,0.0,1
simongrossi,4,8.5,1.6583123951777,4
nagatomy,2,9.5,0.5,2
dayvebox,5,7.6,1.0198039027185568,5
iGarden,42,8.595238095238095,1.589542069569002,42
Steflou,18,8.61111111111111,0.7556372504853023,18
G&A,13,6.230769230769231,2.18926914934734,13
tweetch,1,9.0,0.0,1
Dokkan,12,7.0,0.9128709291752768,12
Mimicherie,2,8.5,0.5,2
Salanael,3,4.666666666666667,2.6246692913372702,3
ploupidou,3,9.0,1.4142135623730951,3
Ghost64,2,6.5,0.5,2
Alexandre Gartampe,5,8.2,0.9797958971132712,5
Skarlix,9,9.11111111111111,0.3142696805273545,9
Matthieu PODEVIN,15,8.0,2.422120283277993,15
JMPlus,10,6.5,3.4713109915419564,10
uranus,8,8.625,1.3169567191065925,8
Riniou,3,8.666666666666666,0.4714045207910317,3
Turalion,30,8.2,1.2489995996796794,30
NickyLarso,1,9.0,0.0,1
benjamintaze,2,8.5,0.5,2
floti,36,7.472222222222222,1.9647746705851128,36
Beaver69,16,6.6875,1.7929985359726317,16
Sopal1n,7,7.857142857142857,1.4568627181693672,7
Xathros,1,10.0,0.0,1
LCG,4,8.0,1.224744871391589,4
Battleship,5,8.2,1.469693845669907,5
Marghotte,2,9.0,1.0,2
Potchouk,1,9.0,0.0,1
SteveWarson,20,7.6,2.107130750570548,20
Ruant,6,8.666666666666666,0.4714045207910317,6
bz438,25,5.76,3.127682848371937,25
al93160,1,7.0,0.0,1
Mr YO,1,10.0,0.0,1
Flove,7,5.571428571428571,1.761261143705422,7
Titoune35,63,7.603174603174603,1.8985347946084967,63
PortaCaeli,10,7.4,3.52703841770968,10
lorina,2,6.5,2.5,2
Pouet-Pouet - Freddy,4,9.0,0.7071067811865476,4
Axel44,9,7.666666666666667,1.3333333333333333,9
Vikleroy,15,7.2,2.072036035722674,15
rezur,1,10.0,0.0,1
bichmur,1,9.0,0.0,1
Little-kinder,2,10.0,0.0,2
kiboochan,1,10.0,0.0,1
LaLibellule,4,8.75,0.4330127018922193,4
Blooddawn,9,9.555555555555555,1.2570787221094182,9
Dersou,1,8.0,0.0,1
ChefCaribou,7,5.428571428571429,2.9207211857515536,7
yves427,1,8.0,0.0,1
R.angy91,1,9.0,0.0,1
oldbrazil,1,10.0,0.0,1
biday,1,8.0,0.0,1
Titi,1,9.0,0.0,1
dm57fr,4,9.75,0.4330127018922193,4
Epicurederappel,1,8.0,0.0,1
Paradice Games,1,10.0,0.0,1
SuperKKK,1,8.0,0.0,1
fofmu,125,6.728,2.524681366034138,125
phil78,110,6.509090909090909,1.96212062712054,110
Youkko,15,9.0,0.6324555320336759,15
Cilk,46,8.434782608695652,1.5273189626304604,46
blastor,8,7.625,3.07967124868873,8
Tomfuel,17,6.882352941176471,3.026983607122025,17
HappyGrincheux,21,8.047619047619047,2.379999809447581,21
Lindorie,4,9.0,0.0,4
sebbreguet,9,8.444444444444445,1.3425606637327303,9
rungalaad,2,10.0,0.0,2
The goodWill,5,8.4,1.8547236990991407,5
Dudax31,14,7.357142857142857,1.5859716650838942,14
Gagame,2,8.5,1.5,2
Abbadon,4,8.5,2.598076211353316,4
Besy,12,8.083333333333334,1.25554326444328,12
chrissotine,2,10.0,0.0,2
Jérémy Baro,2,9.0,0.0,2
p-chan,134,7.268656716417911,2.0774704017665533,134
Varlsack,38,6.894736842105263,2.489868667897867,38
Althis,35,5.742857142857143,2.6004709149674863,35
za3p,4,8.5,0.5,4
kakashikoshi,6,6.5,2.217355782608345,6
mexicot,2,9.0,1.0,2
arnissart,3,6.666666666666667,4.714045207910317,3
Archeos,1,10.0,0.0,1
pouss,7,8.428571428571429,1.761261143705422,7
Oldcrow,2,9.0,0.0,2
bluemoon57,2,5.0,5.0,2
ben957,3,8.0,2.8284271247461903,3
Trapu21,4,7.25,2.680951323690902,4
miniyo54,1,8.0,0.0,1
Popodydy,1,10.0,0.0,1
Missblizard,1,10.0,0.0,1
Fredcoq58,1,4.0,0.0,1
Alex Snow,8,7.25,1.854049621773916,8
Apus,1,8.0,0.0,1
goodies75,1,9.0,0.0,1
popol,292,6.732876712328767,2.4891300562354983,292
cho7,42,9.30952380952381,1.6688760865595291,42
Nina496,6,8.666666666666666,0.7453559924999299,6
Béru,13,8.23076923076923,1.309952797378954,13
r g,2,8.5,0.5,2
Tomtom2011,3,8.333333333333334,0.4714045207910317,3
karpattt,10,7.9,2.5079872407968904,10
ijayama,17,6.117647058823529,2.494284123189904,17
Vivass,5,7.8,1.939071942966532,5
Jérémy39,21,5.476190476190476,3.3893256474808084,21
Coincoin93,3,8.0,1.4142135623730951,3
jorislaloutre,8,8.875,0.3307189138830738,8
drum00,2,9.0,0.0,2
Emibel812,2,10.0,0.0,2
Joolmax,3,6.333333333333333,2.6246692913372702,3
candyde59,1,10.0,0.0,1
Poutre44,1,10.0,0.0,1
LesAventuresLudiques,2,8.0,1.0,2
Mat&kidz,1,10.0,0.0,1
pietr,3,7.666666666666667,0.4714045207910317,3
lamiecahuete,1,10.0,0.0,1
Ulas,1,9.0,0.0,1
zeromana83,1,10.0,0.0,1
davy127,1,10.0,0.0,1
Maneex,1,10.0,0.0,1
Tulkaly,1,10.0,0.0,1
Spitfire271,4,8.75,1.0897247358851685,4
oriscany,1,10.0,0.0,1
padrane,1,10.0,0.0,1
Hachstyx,1,5.0,0.0,1
Fl00p,1,10.0,0.0,1
Wellan-,1,10.0,0.0,1
Fleurmax,1,10.0,0.0,1
Shinatsuki,1,10.0,0.0,1
Rasg,5,8.6,0.4898979485566356,5
kavelone,37,7.54054054054054,1.9945140245940636,37
jdulain,3,9.0,0.0,3
Satya,3,8.333333333333334,1.699673171197595,3
hdnag,1,9.0,0.0,1
nebulafrost,9,8.11111111111111,1.852592444503674,9
Dan Buck,2,4.0,3.0,2
Amadeus_99,2,9.0,0.0,2
François BACHELART,1,10.0,0.0,1
Nate,8,8.875,0.5994789404140899,8
TaChOuiLLoN,1,8.0,0.0,1
Wiyo,1,9.0,0.0,1
Pourpre Plume,1,10.0,0.0,1
jules.messaud,1,8.0,0.0,1
Badwolf1,1,9.0,0.0,1
polgielle,1,8.0,0.0,1
Romanzo8301,1,6.0,0.0,1
cfwap,1,10.0,0.0,1
Murphy,21,9.285714285714286,1.9552823969188384,21
terrystad,8,6.0,3.968626966596886,8
choumanboy,1,10.0,0.0,1
Pooners,18,7.888888888888889,0.936238863686262,18
Framby Jackson,1,0.0,0.0,1
Althos,1,9.0,0.0,1
marcos38,1,10.0,0.0,1
McJoe,8,7.75,2.8613807855648994,8
hdgamii,10,8.2,0.9797958971132712,10
CapitaineTaverne,3,7.333333333333333,0.9428090415820634,3
sylla,245,6.608163265306122,2.121208428663773,245
--- JD ---,333,6.753753753753754,1.079160790352788,333
matinciel,17,9.764705882352942,0.4241825029957634,17
ptinourson,11,8.818181818181818,1.9455395053666087,11
pipoufle,12,8.666666666666666,0.8498365855987975,12
guegregg,7,7.571428571428571,1.840585532389304,7
PTanuki,2,9.5,0.5,2
Marcooo,10,8.8,1.5362291495737217,10
Baphomet_FR,3,8.333333333333334,0.4714045207910317,3
Monsieur More,2,8.0,1.0,2
Arno7,2,7.5,2.5,2
franekola,1,9.0,0.0,1
hawkler,1,10.0,0.0,1
sephiroth35,5,8.0,0.6324555320336759,5
Myrti,3,8.0,0.0,3
minimaliste,1,9.0,0.0,1
maipourr,5,4.0,2.6076809620810595,5
niminh,1,9.0,0.0,1
Ben31,1,10.0,0.0,1
Manuchip,2,9.0,0.0,2
MargotteK,1,8.0,0.0,1
Sojobo3,1,10.0,0.0,1
Tom 1er du nom,2,8.5,0.5,2
attrape-souris,1,10.0,0.0,1
Kaham_TT,6,5.833333333333333,1.3437096247164249,6
redeagle,425,6.722352941176471,1.987749331491346,425
MKultra,83,7.662650602409639,1.2051806686909576,83
Max4,13,7.0,2.7174648819470297,13
leuleu,8,9.375,0.4841229182759271,8
Ronaele,6,7.5,1.8929694486000912,6
TALAOUI,22,7.454545454545454,1.8519589806784875,22
Clavi_,17,8.0,1.940285000290664,17
Betadouglas,2,5.5,0.5,2
Jordan76,3,5.666666666666667,2.494438257849294,3
Conic,1,3.0,0.0,1
JeremO,2,8.0,2.0,2
Valgruf,1,8.0,0.0,1
Jeod,24,6.75,1.854049621773916,24
SirDuval,1,9.0,0.0,1
Kramnidorach,3,8.0,2.8284271247461903,3
marif,7,9.142857142857142,0.8329931278350429,7
Imogen,1,8.0,0.0,1
Bouboulinette,2,8.5,0.5,2
Seb399,2,10.0,0.0,2
niavlys59,31,8.387096774193548,2.3095512670540312,31
totopero,2,5.0,1.0,2
theaslan999,16,8.8125,1.0135796712641785,16
Oi-Lionheart,40,7.225,1.903779136349592,40
mashimov,1,8.0,0.0,1
sdpid1981,7,7.285714285714286,2.3733211036908783,7
lugdanum,6,8.666666666666666,1.6996731711975948,6
ZORG14,29,6.482758620689655,3.558580593198326,29
Karadok,1,10.0,0.0,1
mxde,8,7.375,2.912795049432761,8
Ferdi,5,8.6,1.019803902718557,5
Gilphe,1,9.0,0.0,1
Danywilde72,59,7.576271186440678,2.2032594485544257,59
ChippaMistouflik,8,8.5,1.0,8
gabloute,3,6.666666666666667,1.699673171197595,3
haplin,11,7.727272727272727,2.259964162664737,11
mickka.33,21,8.476190476190476,0.8518354199999199,21
Tyybot,2,9.5,0.5,2
Thomas Dupont,4,9.25,0.4330127018922193,4
Aledan,1,10.0,0.0,1
santo,7,8.857142857142858,0.6388765649999398,7
adrien1677,2,9.0,0.0,2
Djpash,2,5.5,4.5,2
oxy13,3,7.666666666666667,0.4714045207910317,3
Miscit,1,10.0,0.0,1
linou1978,1,10.0,0.0,1
Kaonb,1,7.0,0.0,1
Pico59,2,9.0,0.0,2
Alexeï Ivanovich,1,9.0,0.0,1
Badid,30,2.966666666666667,1.9913702708325125,30
Aaricia-Thorgal,4,6.25,2.8613807855648994,4
ze3Ls,2,9.5,0.5,2
Warhuma,1,10.0,0.0,1
Tepes,3,9.333333333333334,0.4714045207910317,3
lucasbehrens,2,8.0,0.0,2
B3nji,1,10.0,0.0,1
Supertimor91,1,10.0,0.0,1
Amraphel,1,10.0,0.0,1
Zurg,5,7.4,2.244994432064365,5
Gov,41,8.365853658536585,1.2640642458390188,41
Bigdodo,46,7.391304347826087,1.972399342993696,46
Eve,6,7.0,1.4142135623730951,6
Paypay,10,7.9,1.9723082923316024,10
kalao,4,5.0,2.345207879911715,4
punkatchu,2,8.5,0.5,2
oOMarine19Oo,20,7.65,1.061838029079765,20
Karas,2,5.0,5.0,2
Nobody616,1,6.0,0.0,1
Vahila,2,9.5,0.5,2
Nuclehon,11,6.363636363636363,1.6663911618021234,11
stones90,22,8.272727272727273,2.614327971736073,22
